"Match.Score","Prev.Length","Tile.Size","Prev.Type","Browse.Time"
61,85,0.2,"TT",14.0985009219111
61,85,0.2,"TT",11.6432124665298
61,85,0.2,"TT",10.883576585112
61,85,0.2,"TT",11.8538872845589
61,85,0.2,"TT",12.6562300625696
61,85,0.2,"TT",14.9613697812778
61,85,0.2,"TT",13.1683090545981
61,85,0.2,"TT",13.6226296294159
61,85,0.2,"TT",13.5715589521308
61,85,0.2,"TT",11.7726086158463
61,85,0.2,"TT",13.3033232450976
61,85,0.2,"TT",13.0172735797433
61,85,0.2,"TT",12.3945429459063
61,85,0.2,"TT",12.2049563363338
61,85,0.2,"TT",11.2187358575896
61,85,0.2,"TT",11.9086086072327
61,85,0.2,"TT",12.547901255513
61,85,0.2,"TT",12.9716084560726
61,85,0.2,"TT",12.9580340880398
61,85,0.2,"TT",13.4757199995362
61,85,0.2,"TT",13.6655050343432
61,85,0.2,"TT",12.6052283447134
61,85,0.2,"TT",12.8769079324983
61,85,0.2,"TT",12.6514936942737
61,85,0.2,"TT",12.9401487385222
61,85,0.2,"TT",13.8894494895361
61,85,0.2,"TT",12.1687951050815
61,85,0.2,"TT",14.6298619282447
61,85,0.2,"TT",12.5281379111374
61,85,0.2,"TT",12.4127964236379
61,85,0.2,"TT",10.9477413301904
61,85,0.2,"TT",12.3873448646343
61,85,0.2,"TT",12.7853608255801
61,85,0.2,"TT",13.2880287816894
61,85,0.2,"TT",12.82195697714
61,85,0.2,"TT",13.0825370234534
61,85,0.2,"TT",12.8712036973123
61,85,0.2,"TT",11.8522780473483
61,85,0.2,"TT",13.5586377950387
61,85,0.2,"TT",12.0183803682568
61,85,0.2,"TT",13.0461564973813
61,85,0.2,"TT",13.3138831578402
61,85,0.2,"TT",13.5491202406865
61,85,0.2,"TT",13.3739448432526
61,85,0.2,"TT",13.9778344204399
61,85,0.2,"TT",12.8141390646014
61,85,0.2,"TT",11.7486888641762
61,85,0.2,"TT",13.2484372170361
61,85,0.2,"TT",10.5117281268735
61,85,0.2,"TT",13.5260914374398
61,85,0.2,"TT",13.582670251428
61,85,0.2,"TT",10.7889206810584
61,85,0.2,"TT",11.8260478259407
61,85,0.2,"TT",13.0735810072631
61,85,0.2,"TT",11.4153649082255
61,85,0.2,"TT",12.0278915612557
61,85,0.2,"TT",12.6766687542549
61,85,0.2,"TT",13.1818997919188
61,85,0.2,"TT",11.8538369413932
61,85,0.2,"TT",12.5001461060793
61,85,0.2,"TT",14.5077175892881
61,85,0.2,"TT",13.1770286468131
61,85,0.2,"TT",12.8540409018359
61,85,0.2,"TT",12.94905550481
61,85,0.2,"TT",14.7087089663828
61,85,0.2,"TT",13.4967177349007
61,85,0.2,"TT",12.4630989554611
61,85,0.2,"TT",10.7921470017693
61,85,0.2,"TT",12.4538588829139
61,85,0.2,"TT",11.7935246813587
61,85,0.2,"TT",12.2925098296325
61,85,0.2,"TT",13.2835263485035
61,85,0.2,"TT",11.7617192259047
61,85,0.2,"TT",13.4378724683213
61,85,0.2,"TT",13.855137790125
61,85,0.2,"TT",12.8638386033995
61,85,0.2,"TT",12.1050093036777
61,85,0.2,"TT",10.5272031554057
61,85,0.2,"TT",13.0143407183555
61,85,0.2,"TT",13.847030758735
61,85,0.2,"TT",11.9323439495541
61,85,0.2,"TT",12.055464525088
61,85,0.2,"TT",13.4676293239103
61,85,0.2,"TT",13.6860569146521
61,85,0.2,"TT",14.4555967836967
61,85,0.2,"TT",11.2670566434666
61,85,0.2,"TT",11.0330724254434
61,85,0.2,"TT",11.0585945248988
61,85,0.2,"TT",12.1550594254268
61,85,0.2,"TT",11.6580895653164
61,85,0.2,"TT",12.8234257686231
61,85,0.2,"TT",12.7988115820208
61,85,0.2,"TT",14.169857386005
61,85,0.2,"TT",12.6633997248509
61,85,0.2,"TT",14.4963101226152
61,85,0.2,"TT",12.1191621323611
61,85,0.2,"TT",13.3364904548664
61,85,0.2,"TT",13.6248648725836
61,85,0.2,"TT",11.7398056642081
61,85,0.2,"TT",12.768819343586
