"Tile.Size","Match.Score","Prev.Length","Prev.Type","Browse.Time"
0.2711458,78,100,"TT",15.586420399756
0.2711458,78,100,"TT",16.7548067834454
0.2711458,78,100,"TT",15.6456108153442
0.2711458,78,100,"TT",17.6133498421251
0.2711458,78,100,"TT",16.976897093243
0.2711458,78,100,"TT",15.5710432680261
0.2711458,78,100,"TT",15.2283176459659
0.2711458,78,100,"TT",16.3192579359526
0.2711458,78,100,"TT",16.2735914282961
0.2711458,78,100,"TT",16.6109637329735
0.2711458,78,100,"TT",14.2743679832163
0.2711458,78,100,"TT",15.6763252854204
0.2711458,78,100,"TT",13.7693257481674
0.2711458,78,100,"TT",18.1989297882863
0.2711458,78,100,"TT",14.5220110422017
0.2711458,78,100,"TT",15.5943498526012
0.2711458,78,100,"TT",16.7268592753325
0.2711458,78,100,"TT",15.895074450122
0.2711458,78,100,"TT",12.7723236172047
0.2711458,78,100,"TT",18.2316715023939
0.2711458,78,100,"TT",14.5550276125981
0.2711458,78,100,"TT",16.4939254736978
0.2711458,78,100,"TT",14.8050745494149
0.2711458,78,100,"TT",15.31444337375
0.2711458,78,100,"TT",17.4535782653902
0.2711458,78,100,"TT",15.9521622817568
0.2711458,78,100,"TT",16.0276519686873
0.2711458,78,100,"TT",15.1403809028552
0.2711458,78,100,"TT",16.9116734302526
0.2711458,78,100,"TT",14.7229804887904
0.2711458,78,100,"TT",14.1121563758285
0.2711458,78,100,"TT",16.2480370812732
0.2711458,78,100,"TT",17.0927316084009
0.2711458,78,100,"TT",15.9834505579241
0.2711458,78,100,"TT",15.3662603062111
0.2711458,78,100,"TT",15.0826142350099
0.2711458,78,100,"TT",16.4858416024271
0.2711458,78,100,"TT",17.0162931091934
0.2711458,78,100,"TT",15.8681119957503
0.2711458,78,100,"TT",17.4125489769073
0.2711458,78,100,"TT",16.1336024669114
0.2711458,78,100,"TT",16.106531862398
0.2711458,78,100,"TT",15.7998034077673
0.2711458,78,100,"TT",16.4919212844306
0.2711458,78,100,"TT",15.8809695499226
0.2711458,78,100,"TT",15.5758137062465
0.2711458,78,100,"TT",16.4119803329764
0.2711458,78,100,"TT",15.3615945123319
0.2711458,78,100,"TT",14.8800495901176
0.2711458,78,100,"TT",15.2406924203394
0.2711458,78,100,"TT",16.0092348125744
0.2711458,78,100,"TT",15.08486625677
0.2711458,78,100,"TT",18.0204123326647
0.2711458,78,100,"TT",16.5697190791249
0.2711458,78,100,"TT",16.5286799456455
0.2711458,78,100,"TT",15.0637869545845
0.2711458,78,100,"TT",16.051959308377
0.2711458,78,100,"TT",16.1905367404577
0.2711458,78,100,"TT",15.6924804092915
0.2711458,78,100,"TT",16.1261599764765
0.2711458,78,100,"TT",15.0617060837983
0.2711458,78,100,"TT",16.282580422839
0.2711458,78,100,"TT",17.2156251910718
0.2711458,78,100,"TT",15.7738875441511
0.2711458,78,100,"TT",15.1437616635406
0.2711458,78,100,"TT",15.7911528437149
0.2711458,78,100,"TT",14.6224624618133
0.2711458,78,100,"TT",15.3184874156039
0.2711458,78,100,"TT",14.1770665093418
0.2711458,78,100,"TT",13.8628409545776
0.2711458,78,100,"TT",16.7841845990801
0.2711458,78,100,"TT",16.488172528992
0.2711458,78,100,"TT",14.5129396852947
0.2711458,78,100,"TT",16.7309810697218
0.2711458,78,100,"TT",15.5358016112169
0.2711458,78,100,"TT",14.7536934796729
0.2711458,78,100,"TT",16.0450531107581
0.2711458,78,100,"TT",16.0876586306653
0.2711458,78,100,"TT",16.294659739815
0.2711458,78,100,"TT",14.8336420836193
0.2711458,78,100,"TT",16.4751581552583
0.2711458,78,100,"TT",17.3742737774431
0.2711458,78,100,"TT",15.3011457334513
0.2711458,78,100,"TT",16.420136585659
0.2711458,78,100,"TT",16.4240558426952
0.2711458,78,100,"TT",15.5666050996601
0.2711458,78,100,"TT",14.8068811567212
0.2711458,78,100,"TT",14.7339201512369
0.2711458,78,100,"TT",14.187896222807
0.2711458,78,100,"TT",16.6334700560203
0.2711458,78,100,"TT",14.8411613065611
0.2711458,78,100,"TT",18.4399863069309
0.2711458,78,100,"TT",14.0822506849554
0.2711458,78,100,"TT",15.291037413667
0.2711458,78,100,"TT",17.0977727136659
0.2711458,78,100,"TT",16.5497430504403
0.2711458,78,100,"TT",14.7054813071628
0.2711458,78,100,"TT",16.8656526981782
0.2711458,78,100,"TT",15.7831825578716
0.2711458,78,100,"TT",16.8756131367147
