"Tile.Size","Match.Score","Prev.Length","Prev.Type","Browse.Time"
0.3,62,100,"TT",13.4455741861264
0.38,62,80,"TT",12.1082818175712
0.3,70,80,"TT",10.0495298050709
0.38,70,100,"TT",16.426898494019
0.34,66,90,"TT",13.6009891190592
0.3,62,100,"TT",14.7763762291152
0.38,62,80,"TT",10.8341015418717
0.3,70,80,"TT",11.1733055027841
0.38,70,100,"TT",14.4361457775981
0.34,66,90,"TT",12.662981808721
0.3,62,100,"TT",13.5328962504613
0.38,62,80,"TT",12.4904819474808
0.3,70,80,"TT",7.59897840628071
0.38,70,100,"TT",14.3722952166824
0.34,66,90,"TT",11.6177726800764
0.3,62,100,"TT",13.4801744163457
0.38,62,80,"TT",12.1453046309012
0.3,70,80,"TT",11.2163605097407
0.38,70,100,"TT",14.1375576600033
0.34,66,90,"TT",12.19717176088
0.3,62,100,"TT",15.2969913368746
0.38,62,80,"TT",11.7878485343865
0.3,70,80,"TT",9.51888856315383
0.38,70,100,"TT",13.7334095048766
0.34,66,90,"TT",13.5062833657323
0.3,62,100,"TT",14.1230709152317
0.38,62,80,"TT",11.4316570242901
0.3,70,80,"TT",9.0779924524288
0.38,70,100,"TT",14.5918122664936
0.34,66,90,"TT",11.4249937728037
0.3,62,100,"TT",12.41865088994
0.38,62,80,"TT",11.5700524285459
0.3,70,80,"TT",10.2058852179639
0.38,70,100,"TT",14.8399756277056
0.34,66,90,"TT",13.3020595930345
0.3,62,100,"TT",15.821125583416
0.38,62,80,"TT",11.8571432229081
0.3,70,80,"TT",9.94213728126156
0.38,70,100,"TT",14.0666873268912
0.34,66,90,"TT",12.3407499837352
0.3,62,100,"TT",14.0254575612391
0.38,62,80,"TT",12.6085127442286
0.3,70,80,"TT",9.92339635469629
0.38,70,100,"TT",15.5440536870605
0.34,66,90,"TT",12.9143962397473
0.3,62,100,"TT",14.2906737430156
0.38,62,80,"TT",12.7906109437484
0.3,70,80,"TT",10.8867305730575
0.38,70,100,"TT",14.1161342649053
0.34,66,90,"TT",11.8472608537335
0.3,62,100,"TT",14.0647296677991
0.38,62,80,"TT",12.8405305829252
0.3,70,80,"TT",10.0296426191129
0.38,70,100,"TT",15.7609450430768
0.34,66,90,"TT",12.3600070446917
0.3,62,100,"TT",13.5842183576872
0.38,62,80,"TT",12.3604189515707
0.3,70,80,"TT",11.1547951626092
0.38,70,100,"TT",15.1546382492755
0.34,66,90,"TT",12.580779329134
0.3,62,100,"TT",12.4279689897281
0.38,62,80,"TT",11.4439170821152
0.3,70,80,"TT",9.1179832520022
0.38,70,100,"TT",14.3963879012121
0.34,66,90,"TT",11.572823653227
0.3,62,100,"TT",14.7357686802905
0.38,62,80,"TT",12.3330910109394
0.3,70,80,"TT",11.195364875575
0.38,70,100,"TT",14.4626869150879
0.34,66,90,"TT",9.51076150396506
0.3,62,100,"TT",14.471289735897
0.38,62,80,"TT",12.3715119506293
0.3,70,80,"TT",9.30433946292048
0.38,70,100,"TT",15.8109631825638
0.34,66,90,"TT",12.1193095376659
0.3,62,100,"TT",15.5984515374158
0.38,62,80,"TT",12.3291776153245
0.3,70,80,"TT",9.85102495882234
0.38,70,100,"TT",15.3001883287953
0.34,66,90,"TT",12.2584997842077
0.3,62,100,"TT",13.8489093539999
0.38,62,80,"TT",11.6728368210359
0.3,70,80,"TT",8.87576029223147
0.38,70,100,"TT",14.6387524137715
0.34,66,90,"TT",9.56124448933584
0.3,62,100,"TT",16.6980592192557
0.38,62,80,"TT",12.3241408785771
0.3,70,80,"TT",9.68375415967655
0.38,70,100,"TT",15.4531857638848
0.34,66,90,"TT",12.249208764901
0.3,62,100,"TT",14.4823695435983
0.38,62,80,"TT",9.4068606811856
