"Match.Score","Prev.Length","Tile.Size","Prev.Type","Browse.Time"
79,100,0.2,"TT",17.9193566811537
79,100,0.2,"TT",14.3674003529025
79,100,0.2,"TT",14.8617260926323
79,100,0.2,"TT",17.1424052915285
79,100,0.2,"TT",13.910748308555
79,100,0.2,"TT",14.2925811735116
79,100,0.2,"TT",14.7386418940405
79,100,0.2,"TT",16.0265152301665
79,100,0.2,"TT",15.9490658730095
79,100,0.2,"TT",13.8931293811031
79,100,0.2,"TT",15.7570357028554
79,100,0.2,"TT",16.2520893318819
79,100,0.2,"TT",17.42481073346
79,100,0.2,"TT",15.2203730327211
79,100,0.2,"TT",16.5616930778457
79,100,0.2,"TT",16.9277356186653
79,100,0.2,"TT",16.7102576561897
79,100,0.2,"TT",16.3035985033609
79,100,0.2,"TT",17.304864215822
79,100,0.2,"TT",15.5460529388759
79,100,0.2,"TT",16.164965636404
79,100,0.2,"TT",15.8493566785736
79,100,0.2,"TT",15.2591097061666
79,100,0.2,"TT",17.8304132336451
79,100,0.2,"TT",17.8009207402577
79,100,0.2,"TT",14.6438312465947
79,100,0.2,"TT",17.688315055334
79,100,0.2,"TT",14.465990341741
79,100,0.2,"TT",15.9926280779367
79,100,0.2,"TT",17.1759168862227
79,100,0.2,"TT",16.5865271588591
79,100,0.2,"TT",15.3477311880922
79,100,0.2,"TT",16.4681307695767
79,100,0.2,"TT",17.3122431984504
79,100,0.2,"TT",16.1675098862593
79,100,0.2,"TT",17.1587630653672
79,100,0.2,"TT",14.9632926602805
79,100,0.2,"TT",15.7172830121876
79,100,0.2,"TT",16.2964163254526
79,100,0.2,"TT",15.5603115556234
79,100,0.2,"TT",16.6303653550132
79,100,0.2,"TT",16.1748859324051
79,100,0.2,"TT",14.4345730270227
79,100,0.2,"TT",15.792472486421
79,100,0.2,"TT",13.0854839451877
79,100,0.2,"TT",16.6181359204047
79,100,0.2,"TT",15.1184335505976
79,100,0.2,"TT",15.4056088400785
79,100,0.2,"TT",17.0339416866696
79,100,0.2,"TT",14.1980501088342
79,100,0.2,"TT",18.9584932456408
79,100,0.2,"TT",16.7180196010903
79,100,0.2,"TT",16.9583716504132
79,100,0.2,"TT",16.4484864135838
79,100,0.2,"TT",15.4124148179508
79,100,0.2,"TT",17.1425202280542
79,100,0.2,"TT",17.400294213152
79,100,0.2,"TT",15.7627875673092
79,100,0.2,"TT",17.6415080989436
79,100,0.2,"TT",16.8644849395779
79,100,0.2,"TT",15.2770577754779
79,100,0.2,"TT",15.9190298619386
79,100,0.2,"TT",15.2907940600932
79,100,0.2,"TT",17.896233363033
79,100,0.2,"TT",15.8893398347563
79,100,0.2,"TT",15.6392428471454
79,100,0.2,"TT",15.7864953627065
79,100,0.2,"TT",16.3622195257562
79,100,0.2,"TT",15.29092830457
79,100,0.2,"TT",14.5985688337553
79,100,0.2,"TT",16.7186969429531
79,100,0.2,"TT",18.2105137539586
79,100,0.2,"TT",13.5766449932262
79,100,0.2,"TT",15.3814185828059
79,100,0.2,"TT",16.4311570602812
79,100,0.2,"TT",17.8210202378346
79,100,0.2,"TT",15.6744238450039
79,100,0.2,"TT",14.6027765002795
79,100,0.2,"TT",15.1331774078295
79,100,0.2,"TT",17.2298519945731
79,100,0.2,"TT",15.1610825066572
79,100,0.2,"TT",15.4491022545992
79,100,0.2,"TT",16.1208751505407
79,100,0.2,"TT",16.3916342506628
79,100,0.2,"TT",14.8202042382595
79,100,0.2,"TT",13.5288863656554
79,100,0.2,"TT",13.7956590312591
79,100,0.2,"TT",16.7856346341435
79,100,0.2,"TT",16.2944423017415
79,100,0.2,"TT",16.044224975856
79,100,0.2,"TT",16.0341155115581
79,100,0.2,"TT",15.7581144423485
79,100,0.2,"TT",17.3632799280935
79,100,0.2,"TT",15.4461992104929
79,100,0.2,"TT",15.0235339679672
79,100,0.2,"TT",14.9705484602562
79,100,0.2,"TT",14.0307952041969
79,100,0.2,"TT",15.5342950313724
79,100,0.2,"TT",17.9726645348002
79,100,0.2,"TT",17.5098049882441
