"Match.Score","Prev.Length","Tile.Size","Prev.Type","Browse.Time"
67,90,0.2,"TT",14.3023996224025
67,90,0.2,"TT",12.59148735226
67,90,0.2,"TT",10.5119099622319
67,90,0.2,"TT",13.240043924553
67,90,0.2,"TT",13.1951337239337
67,90,0.2,"TT",12.6592477891849
67,90,0.2,"TT",12.8446061386099
67,90,0.2,"TT",12.866921958456
67,90,0.2,"TT",12.4306547673663
67,90,0.2,"TT",12.8391513087766
67,90,0.2,"TT",9.76145794680084
67,90,0.2,"TT",13.6338223370466
67,90,0.2,"TT",12.8322606270591
67,90,0.2,"TT",10.3230190934211
67,90,0.2,"TT",13.1324887998011
67,90,0.2,"TT",14.0228267810366
67,90,0.2,"TT",11.7489934823314
67,90,0.2,"TT",14.3668990618518
67,90,0.2,"TT",12.7614535447544
67,90,0.2,"TT",12.9755517258499
67,90,0.2,"TT",10.7334269776123
67,90,0.2,"TT",12.0899415713784
67,90,0.2,"TT",11.6910970909268
67,90,0.2,"TT",12.1163790675314
67,90,0.2,"TT",14.184731211994
67,90,0.2,"TT",11.1627121862258
67,90,0.2,"TT",13.1723660866843
67,90,0.2,"TT",12.3069685022799
67,90,0.2,"TT",13.1241186706847
67,90,0.2,"TT",11.2729502886467
67,90,0.2,"TT",13.1867313251295
67,90,0.2,"TT",13.1635503630846
67,90,0.2,"TT",12.3925006270732
67,90,0.2,"TT",11.5701403153294
67,90,0.2,"TT",12.8378060717522
67,90,0.2,"TT",12.4438244825483
67,90,0.2,"TT",12.950270242184
67,90,0.2,"TT",10.2490528500873
67,90,0.2,"TT",12.3668718064988
67,90,0.2,"TT",12.591254581171
67,90,0.2,"TT",12.5048082764065
67,90,0.2,"TT",11.8859838136892
67,90,0.2,"TT",13.3147028630923
67,90,0.2,"TT",11.7755610414828
67,90,0.2,"TT",12.3391096564399
67,90,0.2,"TT",11.8028762989136
67,90,0.2,"TT",11.3170777569894
67,90,0.2,"TT",12.3698573821752
67,90,0.2,"TT",12.1697748493037
67,90,0.2,"TT",10.8969856065226
67,90,0.2,"TT",13.6371786813151
67,90,0.2,"TT",12.0259876527684
67,90,0.2,"TT",14.492087583783
67,90,0.2,"TT",11.0729774319413
67,90,0.2,"TT",11.9017152351192
67,90,0.2,"TT",11.2780912818978
67,90,0.2,"TT",10.4397915024249
67,90,0.2,"TT",11.8447885152898
67,90,0.2,"TT",11.4926990151851
67,90,0.2,"TT",12.8772989829136
67,90,0.2,"TT",11.5431298810978
67,90,0.2,"TT",11.9848987691404
67,90,0.2,"TT",11.3215718577148
67,90,0.2,"TT",12.0101841620116
67,90,0.2,"TT",13.6638486398965
67,90,0.2,"TT",13.6904705763117
67,90,0.2,"TT",12.0750880118405
67,90,0.2,"TT",12.1159603081818
67,90,0.2,"TT",14.1914946949049
67,90,0.2,"TT",12.6497421071633
67,90,0.2,"TT",12.8842287445988
67,90,0.2,"TT",11.3332681422144
67,90,0.2,"TT",11.5837086710485
67,90,0.2,"TT",13.1884249161387
67,90,0.2,"TT",11.6773240287214
67,90,0.2,"TT",13.3879381767531
67,90,0.2,"TT",12.2865810207154
67,90,0.2,"TT",12.8500784863071
67,90,0.2,"TT",13.2406029850325
67,90,0.2,"TT",12.6749104372953
67,90,0.2,"TT",12.7006460086386
67,90,0.2,"TT",12.5911424006734
67,90,0.2,"TT",13.4879119634669
67,90,0.2,"TT",12.9126702820193
67,90,0.2,"TT",10.5731348052823
67,90,0.2,"TT",11.6644216243357
67,90,0.2,"TT",13.1977935983221
67,90,0.2,"TT",10.9533826845963
67,90,0.2,"TT",10.4023163282208
67,90,0.2,"TT",13.1436134301901
67,90,0.2,"TT",12.7390219770636
67,90,0.2,"TT",12.0797407717775
67,90,0.2,"TT",13.0232330854213
67,90,0.2,"TT",12.2574570931237
67,90,0.2,"TT",13.3656882824524
67,90,0.2,"TT",13.7204056042315
67,90,0.2,"TT",10.9819362917359
67,90,0.2,"TT",13.8228045093721
67,90,0.2,"TT",11.8264473205395
67,90,0.2,"TT",10.7343335707849
