"Match.Score","Prev.Length","Tile.Size","Prev.Type","Browse.Time"
73,95,0.2,"TT",14.253378193654
73,95,0.2,"TT",14.5716147901299
73,95,0.2,"TT",14.2149216681456
73,95,0.2,"TT",13.3736919139202
73,95,0.2,"TT",13.9440776560108
73,95,0.2,"TT",14.8889183400131
73,95,0.2,"TT",12.2011621074374
73,95,0.2,"TT",15.3861512414915
73,95,0.2,"TT",15.2682615946341
73,95,0.2,"TT",15.197654258832
73,95,0.2,"TT",13.9780521063424
73,95,0.2,"TT",13.7742319666714
73,95,0.2,"TT",14.1250732008647
73,95,0.2,"TT",11.9387004130448
73,95,0.2,"TT",15.6039731544082
73,95,0.2,"TT",14.659784160951
73,95,0.2,"TT",14.8797375408326
73,95,0.2,"TT",14.4751352331331
73,95,0.2,"TT",14.1582554935964
73,95,0.2,"TT",13.7135539354195
73,95,0.2,"TT",15.6880649183501
73,95,0.2,"TT",13.489947450758
73,95,0.2,"TT",13.8009300560575
73,95,0.2,"TT",14.0519266080227
73,95,0.2,"TT",13.3015148628768
73,95,0.2,"TT",14.4389640447906
73,95,0.2,"TT",12.1988533956558
73,95,0.2,"TT",10.4659533481228
73,95,0.2,"TT",11.6782134609658
73,95,0.2,"TT",15.4921463089066
73,95,0.2,"TT",14.5740228520627
73,95,0.2,"TT",15.0838373745723
73,95,0.2,"TT",13.5245001100978
73,95,0.2,"TT",14.3941735235448
73,95,0.2,"TT",13.6139528480461
73,95,0.2,"TT",14.584274950083
73,95,0.2,"TT",11.5891814167523
73,95,0.2,"TT",15.4265989508946
73,95,0.2,"TT",12.633921675348
73,95,0.2,"TT",15.0879052875713
73,95,0.2,"TT",13.5376005121489
73,95,0.2,"TT",12.8300348041866
73,95,0.2,"TT",12.6996835556089
73,95,0.2,"TT",13.659602823262
73,95,0.2,"TT",12.9739949929755
73,95,0.2,"TT",17.3893180793406
73,95,0.2,"TT",12.4911997295178
73,95,0.2,"TT",13.3802339266054
73,95,0.2,"TT",14.0091724601142
73,95,0.2,"TT",13.8694391736178
73,95,0.2,"TT",15.3160831450831
73,95,0.2,"TT",14.3760629173237
73,95,0.2,"TT",14.2366690321802
73,95,0.2,"TT",14.5801894432159
73,95,0.2,"TT",13.8896372642998
73,95,0.2,"TT",13.3706116315528
73,95,0.2,"TT",15.1318670646885
73,95,0.2,"TT",13.4229226680283
73,95,0.2,"TT",14.1689126293594
73,95,0.2,"TT",12.9805965846262
73,95,0.2,"TT",12.9658568878928
73,95,0.2,"TT",14.2092925535014
73,95,0.2,"TT",12.6177895871098
73,95,0.2,"TT",13.4311684817564
73,95,0.2,"TT",15.2771312576818
73,95,0.2,"TT",13.2483109800754
73,95,0.2,"TT",14.7073478868482
73,95,0.2,"TT",13.7733733003257
73,95,0.2,"TT",14.2619964506488
73,95,0.2,"TT",13.3753081805933
73,95,0.2,"TT",13.1969410858532
73,95,0.2,"TT",14.2354612096161
73,95,0.2,"TT",14.4742233893329
73,95,0.2,"TT",14.0555236245004
73,95,0.2,"TT",12.6110086744796
73,95,0.2,"TT",14.1143525212853
73,95,0.2,"TT",14.8060513871656
73,95,0.2,"TT",11.6727722038638
73,95,0.2,"TT",13.8894910029446
73,95,0.2,"TT",11.360897115417
73,95,0.2,"TT",14.1701091719821
73,95,0.2,"TT",14.8520106363584
73,95,0.2,"TT",14.9394849647887
73,95,0.2,"TT",12.824144266412
73,95,0.2,"TT",14.5037559882029
73,95,0.2,"TT",13.9666899735699
73,95,0.2,"TT",12.867200900912
73,95,0.2,"TT",14.8299837197004
73,95,0.2,"TT",15.3912162741413
73,95,0.2,"TT",13.9744814986771
73,95,0.2,"TT",14.9992703966158
73,95,0.2,"TT",12.8678380900104
73,95,0.2,"TT",15.3367054807539
73,95,0.2,"TT",13.352749127312
73,95,0.2,"TT",15.1863022234676
73,95,0.2,"TT",14.6735591105308
73,95,0.2,"TT",13.2159220645674
73,95,0.2,"TT",14.411850742127
73,95,0.2,"TT",13.6380347695677
73,95,0.2,"TT",14.8593443939038
