"Tile.Size","Match.Score","Prev.Length","Prev.Type","Browse.Time"
0.3778645,60,85,"TT",13.1529461581778
0.3778645,60,85,"TT",13.8916654721331
0.3778645,60,85,"TT",12.2814314640162
0.3778645,60,85,"TT",12.6443607318398
0.3778645,60,85,"TT",13.0972072244959
0.3778645,60,85,"TT",12.32222387174
0.3778645,60,85,"TT",13.1015876156116
0.3778645,60,85,"TT",12.4850381366157
0.3778645,60,85,"TT",13.4228291796522
0.3778645,60,85,"TT",13.1185630722808
0.3778645,60,85,"TT",12.5937249873393
0.3778645,60,85,"TT",12.7712199314553
0.3778645,60,85,"TT",13.4389047118352
0.3778645,60,85,"TT",14.1428485459282
0.3778645,60,85,"TT",10.4184284557819
0.3778645,60,85,"TT",13.037125949362
0.3778645,60,85,"TT",14.1552371814554
0.3778645,60,85,"TT",12.4553114132895
0.3778645,60,85,"TT",12.7359838068412
0.3778645,60,85,"TT",13.2225300380354
0.3778645,60,85,"TT",13.6412248150643
0.3778645,60,85,"TT",13.4774273121346
0.3778645,60,85,"TT",14.128803663372
0.3778645,60,85,"TT",14.2928925299181
0.3778645,60,85,"TT",12.9254748508946
0.3778645,60,85,"TT",13.5873905833436
0.3778645,60,85,"TT",12.7991405646853
0.3778645,60,85,"TT",12.6140792481205
0.3778645,60,85,"TT",12.6152585923258
0.3778645,60,85,"TT",11.8610374782774
0.3778645,60,85,"TT",12.0600267625424
0.3778645,60,85,"TT",13.4600825216537
0.3778645,60,85,"TT",13.470047099766
0.3778645,60,85,"TT",13.0236231013826
0.3778645,60,85,"TT",11.9982213333204
0.3778645,60,85,"TT",13.2480606944705
0.3778645,60,85,"TT",12.3615475171994
0.3778645,60,85,"TT",10.6928901382732
0.3778645,60,85,"TT",11.7157452499595
0.3778645,60,85,"TT",11.7117285025217
0.3778645,60,85,"TT",13.5811825819989
0.3778645,60,85,"TT",12.2411120026607
0.3778645,60,85,"TT",10.6222780004406
0.3778645,60,85,"TT",13.0609572372456
0.3778645,60,85,"TT",13.6541473706996
0.3778645,60,85,"TT",14.7553518331512
0.3778645,60,85,"TT",13.5893816874964
0.3778645,60,85,"TT",12.1224543273617
0.3778645,60,85,"TT",13.6941927996497
0.3778645,60,85,"TT",13.0854116367688
0.3778645,60,85,"TT",13.5575319508692
0.3778645,60,85,"TT",14.9552141379828
0.3778645,60,85,"TT",12.8347384892226
0.3778645,60,85,"TT",12.0396261145619
0.3778645,60,85,"TT",12.3090489129603
0.3778645,60,85,"TT",14.1560941146645
0.3778645,60,85,"TT",12.7394229009029
0.3778645,60,85,"TT",12.7163278076567
0.3778645,60,85,"TT",13.1515021292193
0.3778645,60,85,"TT",13.1601058624854
0.3778645,60,85,"TT",13.1030803653384
0.3778645,60,85,"TT",12.8683393693931
0.3778645,60,85,"TT",12.6443917458064
0.3778645,60,85,"TT",12.5301441900114
0.3778645,60,85,"TT",13.934469006087
0.3778645,60,85,"TT",13.336401597332
0.3778645,60,85,"TT",13.1574169938062
0.3778645,60,85,"TT",12.3621976740739
0.3778645,60,85,"TT",12.6348797522243
0.3778645,60,85,"TT",14.0291961567555
0.3778645,60,85,"TT",13.3814600016185
0.3778645,60,85,"TT",12.4000142460961
0.3778645,60,85,"TT",12.7094476569878
0.3778645,60,85,"TT",12.0097954604389
0.3778645,60,85,"TT",14.6564635228978
0.3778645,60,85,"TT",14.381814337743
0.3778645,60,85,"TT",13.4520804802979
0.3778645,60,85,"TT",12.1521505971538
0.3778645,60,85,"TT",13.9586275862897
0.3778645,60,85,"TT",13.4746108849209
0.3778645,60,85,"TT",12.2161048680304
0.3778645,60,85,"TT",12.1549854227029
0.3778645,60,85,"TT",11.4196854923439
0.3778645,60,85,"TT",11.885288586547
0.3778645,60,85,"TT",12.1615880839902
0.3778645,60,85,"TT",12.1133467807342
0.3778645,60,85,"TT",11.8278326987081
0.3778645,60,85,"TT",12.0502333092604
0.3778645,60,85,"TT",13.4533239883458
0.3778645,60,85,"TT",13.9897602795233
0.3778645,60,85,"TT",12.610273867952
0.3778645,60,85,"TT",12.5186229539477
0.3778645,60,85,"TT",12.8959113037923
0.3778645,60,85,"TT",11.625914671268
0.3778645,60,85,"TT",13.6350144981307
0.3778645,60,85,"TT",13.0518965490706
0.3778645,60,85,"TT",12.8570298163655
0.3778645,60,85,"TT",11.4364785653693
0.3778645,60,85,"TT",12.0863281732632
0.3778645,60,85,"TT",13.5659284063374
