"Tile.Size","Match.Score","Prev.Length","Prev.Type","Browse.Time"
0.34,72,80,"TT",8.30110453302717
0.34,72,80,"TT",10.2688319212086
0.34,72,80,"TT",9.14642494902137
0.34,72,80,"TT",9.06615682297728
0.34,72,80,"TT",8.36172669175124
0.34,72,80,"TT",10.0113759565246
0.34,72,80,"TT",9.53519855161374
0.34,72,80,"TT",8.8129904128569
0.34,72,80,"TT",10.7044886091298
0.34,72,80,"TT",11.1762899652366
0.34,72,80,"TT",10.5366585653132
0.34,72,80,"TT",10.4421164774679
0.34,72,80,"TT",9.65198938181683
0.34,72,80,"TT",9.96411036117738
0.34,72,80,"TT",9.80982980870081
0.34,72,80,"TT",9.9507384797468
0.34,72,80,"TT",10.367777540103
0.34,72,80,"TT",10.5333103860834
0.34,72,80,"TT",10.4251130059281
0.34,72,80,"TT",10.9280589311648
0.34,72,80,"TT",10.9762242821339
0.34,72,80,"TT",8.83319566670953
0.34,72,80,"TT",11.6597644465824
0.34,72,80,"TT",11.4607078807992
0.34,72,80,"TT",11.128733924939
0.34,72,80,"TT",12.0834587424408
0.34,72,80,"TT",9.82221351835093
0.34,72,80,"TT",10.6953587175528
0.34,72,80,"TT",10.7765982666365
0.34,72,80,"TT",8.98384650649865
0.34,72,80,"TT",10.307424292287
0.34,72,80,"TT",9.1168578211942
0.34,72,80,"TT",11.6339433224858
0.34,72,80,"TT",9.70268215881483
0.34,72,80,"TT",8.85090169213702
0.34,72,80,"TT",10.2832016701865
0.34,72,80,"TT",10.1791074939468
0.34,72,80,"TT",12.0512058878363
0.34,72,80,"TT",10.4990253408468
0.34,72,80,"TT",11.0710970054673
0.34,72,80,"TT",10.2105095175074
0.34,72,80,"TT",10.65975849906
0.34,72,80,"TT",9.81513676984036
0.34,72,80,"TT",10.5677797220153
0.34,72,80,"TT",12.477780361294
0.34,72,80,"TT",12.4856217342063
0.34,72,80,"TT",9.94681262719747
0.34,72,80,"TT",10.724814723562
0.34,72,80,"TT",10.811597579914
0.34,72,80,"TT",9.64443973987648
0.34,72,80,"TT",10.3395638701254
0.34,72,80,"TT",11.4213328201562
0.34,72,80,"TT",12.1718420430582
0.34,72,80,"TT",10.0448134918124
0.34,72,80,"TT",12.3420877678358
0.34,72,80,"TT",9.93742668101906
0.34,72,80,"TT",10.5411057358946
0.34,72,80,"TT",10.8206010964666
0.34,72,80,"TT",9.64300687752353
0.34,72,80,"TT",9.71064128424253
0.34,72,80,"TT",9.10762388310186
0.34,72,80,"TT",10.3228580554293
0.34,72,80,"TT",8.10988806318221
0.34,72,80,"TT",9.20623068726739
0.34,72,80,"TT",11.1489879610483
0.34,72,80,"TT",10.6964408731298
0.34,72,80,"TT",9.68661425921304
0.34,72,80,"TT",12.3684917105255
0.34,72,80,"TT",12.532430080645
0.34,72,80,"TT",10.2552296641299
0.34,72,80,"TT",8.99817385252856
0.34,72,80,"TT",10.312721566589
0.34,72,80,"TT",10.3638143448519
0.34,72,80,"TT",12.7283292497694
0.34,72,80,"TT",10.1182175829206
0.34,72,80,"TT",10.8750089024952
0.34,72,80,"TT",10.9615628287314
0.34,72,80,"TT",8.61056255320943
0.34,72,80,"TT",9.75755916501028
0.34,72,80,"TT",9.69260105920522
0.34,72,80,"TT",10.6698132169677
0.34,72,80,"TT",11.3848721896931
0.34,72,80,"TT",12.0270887496188
0.34,72,80,"TT",10.9445016793967
0.34,72,80,"TT",10.635028566398
0.34,72,80,"TT",8.93858281019914
0.34,72,80,"TT",10.8356474848903
0.34,72,80,"TT",10.0238861024397
0.34,72,80,"TT",11.3453568610106
0.34,72,80,"TT",8.43455370725522
0.34,72,80,"TT",11.0391113846466
0.34,72,80,"TT",10.2238358843775
0.34,72,80,"TT",10.2567414334938
0.34,72,80,"TT",10.2497429701543
0.34,72,80,"TT",10.9431148287458
0.34,72,80,"TT",11.0327718993479
0.34,72,80,"TT",11.4070178191624
0.34,72,80,"TT",11.8451325896586
0.34,72,80,"TT",10.4004272759125
0.34,72,80,"TT",9.81215815476236
